ID_ENTITAT,CARREC,GENERE,NOM_COMARCA,NOM_PROVINCIA
27087,Secretària,dona,Ribera d'Ebre,Tarragona
27087,Vocal,dona,Ribera d'Ebre,Tarragona
27087,Tresorera,dona,Ribera d'Ebre,Tarragona
60532,Tresorer,home,Vallès Oriental,Barcelona
60532,Vocal,home,Vallès Oriental,Barcelona
60532,Vocal,home,Vallès Oriental,Barcelona
60532,President,home,Vallès Oriental,Barcelona
60532,Secretari,home,Vallès Oriental,Barcelona
60532,Vicepresident,home,Vallès Oriental,Barcelona
27946,Vocal,dona,Tarragonès,Tarragona
27946,Vocal,dona,Tarragonès,Tarragona
27946,Vocal,dona,Tarragonès,Tarragona
27946,Vocal,dona,Tarragonès,Tarragona
27946,Presidenta,dona,Tarragonès,Tarragona
27946,Secretària,dona,Tarragonès,Tarragona
27946,Secretària,dona,Tarragonès,Tarragona
63315,Tresorera,dona,Barcelonès,Barcelona
63315,Presidenta,dona,Barcelonès,Barcelona
63315,Secretària,dona,Barcelonès,Barcelona
27054,Vocal,dona,Priorat,Tarragona
27054,Vocal,home,Priorat,Tarragona
27054,Vocal,dona,Priorat,Tarragona
27054,Vocal,dona,Priorat,Tarragona
27054,Vocal,dona,Priorat,Tarragona
27054,Vocal,dona,Priorat,Tarragona
27054,Secretària,dona,Priorat,Tarragona
27054,Vocal,dona,Priorat,Tarragona
27054,Vocal,dona,Priorat,Tarragona
27054,Tresorera,dona,Priorat,Tarragona
27054,Vocal,home,Priorat,Tarragona
27054,Vocal,dona,Priorat,Tarragona
27054,Vocal,dona,Priorat,Tarragona
27054,Vocal,home,Priorat,Tarragona
27054,Vocal,home,Priorat,Tarragona
27054,Vocal,dona,Priorat,Tarragona
27054,Vocal,dona,Priorat,Tarragona
27054,Vocal,dona,Priorat,Tarragona
27054,Vocal,dona,Priorat,Tarragona
27054,Presidenta,dona,Priorat,Tarragona
27054,Vocal,home,Priorat,Tarragona
27054,Vocal,home,Priorat,Tarragona
72255,Tresorer,home,Baix Llobregat,Barcelona
72255,Vocal,dona,Baix Llobregat,Barcelona
72255,Vocal,dona,Baix Llobregat,Barcelona
72255,Vocal,dona,Baix Llobregat,Barcelona
72255,Vocal,dona,Baix Llobregat,Barcelona
72255,Vocal,dona,Baix Llobregat,Barcelona
72255,Vocal,dona,Baix Llobregat,Barcelona
72255,Vocal,dona,Baix Llobregat,Barcelona
72255,Vocal,dona,Baix Llobregat,Barcelona
72255,President,home,Baix Llobregat,Barcelona
72255,Secretària,dona,Baix Llobregat,Barcelona
72255,Vicepresident,home,Baix Llobregat,Barcelona
27241,Tresorer,home,Alt Camp,Tarragona
27241,Vocal,dona,Alt Camp,Tarragona
27241,Vocal,dona,Alt Camp,Tarragona
27241,Vocal,dona,Alt Camp,Tarragona
27241,Vocal,dona,Alt Camp,Tarragona
27241,Presidenta,dona,Alt Camp,Tarragona
27241,Secretari,home,Alt Camp,Tarragona
27241,Sotspresidenta,dona,Alt Camp,Tarragona
84854,Secretària,dona,Selva,Girona
84854,Tresorera,dona,Selva,Girona
84854,Presidenta,dona,Selva,Girona
115187,Tresorera,dona,Garraf,Barcelona
115187,Secretària,dona,Garraf,Barcelona
115187,Presidenta,dona,Garraf,Barcelona
5459,Vocal,dona,Maresme,Barcelona
5459,Vocal,home,Maresme,Barcelona
5459,Vocal,dona,Maresme,Barcelona
5459,Vocal,home,Maresme,Barcelona
5459,Vocal,home,Maresme,Barcelona
5459,Vocal,home,Maresme,Barcelona
5459,Vocal,dona,Maresme,Barcelona
5459,Vocal,dona,Maresme,Barcelona
5459,Tresorera,dona,Maresme,Barcelona
5459,President,home,Maresme,Barcelona
5459,Secretari,home,Maresme,Barcelona
57805,Vicetresorera,dona,Baix Llobregat,Barcelona
57805,Vicesecretària,dona,Baix Llobregat,Barcelona
57805,Secretària,dona,Baix Llobregat,Barcelona
57805,Presidenta,dona,Baix Llobregat,Barcelona
82707,Presidenta,dona,Segrià,Lleida
82707,Tresorera,dona,Segrià,Lleida
82707,Secretària,dona,Segrià,Lleida
28724,Vocal,dona,Tarragonès,Tarragona
28724,Vocal,dona,Tarragonès,Tarragona
28724,Tresorera,dona,Tarragonès,Tarragona
28724,Vocal,dona,Tarragonès,Tarragona
28724,Vocal,dona,Tarragonès,Tarragona
28724,President,home,Tarragonès,Tarragona
28724,Secretària,dona,Tarragonès,Tarragona
28724,Sotspresidenta,dona,Tarragonès,Tarragona
6725,Secretària,dona,Vallès Oriental,Barcelona
6725,Presidenta,dona,Vallès Oriental,Barcelona
6725,Tresorera,dona,Vallès Oriental,Barcelona
22019,Tresorera,dona,Baix Empordà,Girona
22019,President,home,Baix Empordà,Girona
22019,Secretària,dona,Baix Empordà,Girona
22019,Vicepresidenta,dona,Baix Empordà,Girona
6971,Tresorer,home,Baix Llobregat,Barcelona
6971,Presidenta,dona,Baix Llobregat,Barcelona
6971,Secretària,dona,Baix Llobregat,Barcelona
6971,Vicepresidenta,dona,Baix Llobregat,Barcelona
33804,Vicepresidenta,dona,Barcelonès,Barcelona
33804,Tresorera,dona,Barcelonès,Barcelona
33804,Presidenta,dona,Barcelonès,Barcelona
33804,Secretària,dona,Barcelonès,Barcelona
43537,Vocal,dona,Baix Ebre,Tarragona
43537,Vocal,dona,Baix Ebre,Tarragona
43537,Vocal,dona,Baix Ebre,Tarragona
43537,Vocal,dona,Baix Ebre,Tarragona
43537,Vocal,dona,Baix Ebre,Tarragona
43537,Vocal,dona,Baix Ebre,Tarragona
43537,Presidenta,dona,Baix Ebre,Tarragona
43537,Vicepresidenta,dona,Baix Ebre,Tarragona
43537,Vocal,dona,Baix Ebre,Tarragona
43537,Vocal,dona,Baix Ebre,Tarragona
43537,Tresorera,dona,Baix Ebre,Tarragona
43537,Secretària,dona,Baix Ebre,Tarragona
43537,Vocal,dona,Baix Ebre,Tarragona
58413,Vocal,dona,Alta Ribagorça,Lleida
58413,Tresorera,dona,Alta Ribagorça,Lleida
58413,Vocal,dona,Alta Ribagorça,Lleida
58413,Vocal,dona,Alta Ribagorça,Lleida
58413,Vocal,dona,Alta Ribagorça,Lleida
58413,Vocal,dona,Alta Ribagorça,Lleida
58413,Presidenta,dona,Alta Ribagorça,Lleida
58413,Secretària,dona,Alta Ribagorça,Lleida
67047,Tresorera,dona,Barcelonès,Barcelona
67047,Presidenta,dona,Barcelonès,Barcelona
67047,Secretària,dona,Barcelonès,Barcelona
78325,Tresorer,home,Tarragonès,Tarragona
78325,Presidenta,dona,Tarragonès,Tarragona
78325,Secretària,dona,Tarragonès,Tarragona
62212,Vicepresidenta,dona,Gironès,Girona
62212,Tresorera,dona,Gironès,Girona
62212,Secretària,dona,Gironès,Girona
62212,Presidenta,dona,Gironès,Girona
11816,Vicesecretària,dona,Barcelonès,Barcelona
11816,Vicepresidenta,dona,Barcelonès,Barcelona
11816,Vocal,dona,Barcelonès,Barcelona
11816,Secretària,dona,Barcelonès,Barcelona
11816,Vocal,dona,Barcelonès,Barcelona
11816,Vocal,dona,Barcelonès,Barcelona
11816,Vocal,dona,Barcelonès,Barcelona
11816,Vocal,home,Barcelonès,Barcelona
11816,Vocal,dona,Barcelonès,Barcelona
11816,President,home,Barcelonès,Barcelona
11816,Vocal,dona,Barcelonès,Barcelona
11816,Vocal,home,Barcelonès,Barcelona
11816,Vocal,dona,Barcelonès,Barcelona
11816,Comptadora-Tresorera,dona,Barcelonès,Barcelona
8835,Tresorera,dona,Baix Llobregat,Barcelona
8835,Presidenta,dona,Baix Llobregat,Barcelona
8835,Secretària,dona,Baix Llobregat,Barcelona
24891,Tresorera,dona,Noguera,Lleida
24891,Vocal,dona,Noguera,Lleida
24891,Presidenta,dona,Noguera,Lleida
24891,Secretari,home,Noguera,Lleida
22594,Tresorera,dona,Baix Empordà,Girona
22594,Secretària,dona,Baix Empordà,Girona
22594,Presidenta,dona,Baix Empordà,Girona
22594,Vicepresidenta,dona,Baix Empordà,Girona
4310,Vicetresorera,dona,Vallès Oriental,Barcelona
4310,Tresorera,dona,Vallès Oriental,Barcelona
4310,Vicesecretària,dona,Vallès Oriental,Barcelona
4310,Presidenta,dona,Vallès Oriental,Barcelona
4310,Secretària,dona,Vallès Oriental,Barcelona
5349,Tresorer,home,Barcelonès,Barcelona
5349,Vocal,home,Barcelonès,Barcelona
5349,Vocal,dona,Barcelonès,Barcelona
5349,Vocal,dona,Barcelonès,Barcelona
5349,Vocal,home,Barcelonès,Barcelona
5349,Vocal,dona,Barcelonès,Barcelona
5349,Vocal,dona,Barcelonès,Barcelona
5349,Vocal,dona,Barcelonès,Barcelona
5349,Vocal,dona,Barcelonès,Barcelona
5349,Vocal,dona,Barcelonès,Barcelona
5349,Vocal,dona,Barcelonès,Barcelona
5349,Vocal,dona,Barcelonès,Barcelona
5349,Vocal,dona,Barcelonès,Barcelona
5349,President,home,Barcelonès,Barcelona
5349,Secretària,dona,Barcelonès,Barcelona
5349,Vicepresident,home,Barcelonès,Barcelona
6381,Tresorer,dona,Barcelonès,Barcelona
6381,President,home,Barcelonès,Barcelona
6381,Secretària,dona,Barcelonès,Barcelona
6381,Vicepresident,home,Barcelonès,Barcelona
25439,Vocal,home,Segrià,Lleida
25439,Vocal,home,Segrià,Lleida
25439,Vocal,dona,Segrià,Lleida
25439,Tresorera,dona,Segrià,Lleida
25439,Vocal,home,Segrià,Lleida
25439,President,home,Segrià,Lleida
25439,Vocal,dona,Segrià,Lleida
25439,Vocal,home,Segrià,Lleida
25439,Vocal,dona,Segrià,Lleida
25439,Secretària,dona,Segrià,Lleida
56798,Secretària,dona,Vallès Occidental,Barcelona
56798,Vicepresidenta,dona,Vallès Occidental,Barcelona
56798,Tresorera,dona,Vallès Occidental,Barcelona
56798,Presidenta,dona,Vallès Occidental,Barcelona
70417,Vocal,dona,Baix Camp,Tarragona
70417,Vocal,dona,Baix Camp,Tarragona
70417,Vocal,home,Baix Camp,Tarragona
70417,Vocal,dona,Baix Camp,Tarragona
70417,Vocal,dona,Baix Camp,Tarragona
70417,Secretari,home,Baix Camp,Tarragona
70417,Vocal,dona,Baix Camp,Tarragona
70417,Vocal,dona,Baix Camp,Tarragona
70417,Presidenta,dona,Baix Camp,Tarragona
70417,Vocal,dona,Baix Camp,Tarragona
70417,Vocal,dona,Baix Camp,Tarragona
70417,Tresorera,dona,Baix Camp,Tarragona
52072,Vocal,dona,Baix Camp,Tarragona
52072,Tresorer,home,Baix Camp,Tarragona
52072,Vocal,home,Baix Camp,Tarragona
52072,Presidenta,dona,Baix Camp,Tarragona
52072,Secretària,dona,Baix Camp,Tarragona
52072,Sotspresident,home,Baix Camp,Tarragona
24678,Vocal,dona,Segrià,Lleida
24678,Vocal,home,Segrià,Lleida
24678,Tresorera,dona,Segrià,Lleida
24678,Vocal,dona,Segrià,Lleida
24678,Vocal,dona,Segrià,Lleida
24678,Vocal,dona,Segrià,Lleida
24678,Vocal,dona,Segrià,Lleida
24678,Vocal,dona,Segrià,Lleida
24678,Vocal,dona,Segrià,Lleida
24678,Vocal,home,Segrià,Lleida
24678,Vocal,dona,Segrià,Lleida
24678,Vocal,home,Segrià,Lleida
24678,Presidenta,dona,Segrià,Lleida
24678,Secretari,home,Segrià,Lleida
24678,Vicepresident,home,Segrià,Lleida
24731,Tresorera,dona,Garrigues,Lleida
24731,President,home,Garrigues,Lleida
24731,Secretària,dona,Garrigues,Lleida
81499,Tresorera,dona,Pla de l'Estany,Girona
81499,Presidenta,dona,Pla de l'Estany,Girona
81499,Secretària,dona,Pla de l'Estany,Girona
35784,Vocal,indeterminat,Maresme,Barcelona
35784,Vocal,dona,Maresme,Barcelona
35784,Tresorera,dona,Maresme,Barcelona
35784,Vocal,dona,Maresme,Barcelona
35784,Vocal,dona,Maresme,Barcelona
35784,Vocal,dona,Maresme,Barcelona
35784,Vocal,dona,Maresme,Barcelona
35784,Vocal,dona,Maresme,Barcelona
35784,Vocal,dona,Maresme,Barcelona
35784,Secretària,dona,Maresme,Barcelona
35784,President,home,Maresme,Barcelona
35784,Vocal,dona,Maresme,Barcelona
35784,Vicepresidenta,dona,Maresme,Barcelona
61458,Vocal,dona,Vallès Occidental,Barcelona
61458,Tresorera,dona,Vallès Occidental,Barcelona
61458,Presidenta,dona,Vallès Occidental,Barcelona
61458,Secretària,dona,Vallès Occidental,Barcelona
59764,Secretària,dona,Alt Penedès,Barcelona
59764,Presidenta,dona,Alt Penedès,Barcelona
59764,Tresorera,dona,Alt Penedès,Barcelona
10470,Tresorer,home,Barcelonès,Barcelona
10470,Altres,dona,Barcelonès,Barcelona
10470,Altres,dona,Barcelonès,Barcelona
10470,Altres,dona,Barcelonès,Barcelona
10470,Altres,dona,Barcelonès,Barcelona
10470,Altres,home,Barcelonès,Barcelona
10470,Altres,dona,Barcelonès,Barcelona
10470,Vicepresidenta,dona,Barcelonès,Barcelona
10470,Secretària,dona,Barcelonès,Barcelona
10470,Altres,dona,Barcelonès,Barcelona
10470,Presidenta,dona,Barcelonès,Barcelona
10470,Altres,dona,Barcelonès,Barcelona
10470,Altres,home,Barcelonès,Barcelona
56118,Tresorera,dona,Barcelonès,Barcelona
56118,Presidenta,dona,Barcelonès,Barcelona
56118,Secretària,dona,Barcelonès,Barcelona
18693,Tresorera,dona,Barcelonès,Barcelona
18693,Presidenta,dona,Barcelonès,Barcelona
18693,Secretària,dona,Barcelonès,Barcelona
37515,Presidenta,dona,Vallès Oriental,Barcelona
37515,Secretària,dona,Vallès Oriental,Barcelona
37515,Tresorer,home,Vallès Oriental,Barcelona
5108,Vocal,home,Osona,Barcelona
5108,Vocal,dona,Osona,Barcelona
5108,Vocal,dona,Osona,Barcelona
5108,Vocal,dona,Osona,Barcelona
5108,Tresorer,home,Osona,Barcelona
5108,Vocal,home,Osona,Barcelona
5108,Vocal,home,Osona,Barcelona
5108,Vocal,indeterminat,Osona,Barcelona
5108,Vocal,dona,Osona,Barcelona
5108,Presidenta,dona,Osona,Barcelona
5108,Secretària,dona,Osona,Barcelona
61954,Tresorer,home,Vallès Occidental,Barcelona
61954,Secretària,dona,Vallès Occidental,Barcelona
61954,President,home,Vallès Occidental,Barcelona
14297,Vocal,home,Barcelonès,Barcelona
14297,Presidenta,dona,Barcelonès,Barcelona
14297,Vocal,dona,Barcelonès,Barcelona
14297,Tresorera,dona,Barcelonès,Barcelona
14297,Secretària,dona,Barcelonès,Barcelona
8557,Vocal,home,Vallès Occidental,Barcelona
8557,Vocal,dona,Vallès Occidental,Barcelona
8557,Tresorera,dona,Vallès Occidental,Barcelona
8557,President,home,Vallès Occidental,Barcelona
8557,Secretària,dona,Vallès Occidental,Barcelona
88508,Tresorera,dona,Barcelonès,Barcelona
88508,Presidenta,dona,Barcelonès,Barcelona
88508,Secretària,dona,Barcelonès,Barcelona
17509,Vocal,dona,Alt Penedès,Barcelona
17509,Vocal,dona,Alt Penedès,Barcelona
17509,Vocal,home,Alt Penedès,Barcelona
17509,Vocal,dona,Alt Penedès,Barcelona
17509,Tresorera,dona,Alt Penedès,Barcelona
17509,Comptadora,dona,Alt Penedès,Barcelona
17509,Vocal,dona,Alt Penedès,Barcelona
17509,Vocal,dona,Alt Penedès,Barcelona
17509,Vocal,dona,Alt Penedès,Barcelona
17509,Presidenta,dona,Alt Penedès,Barcelona
17509,Secretària,dona,Alt Penedès,Barcelona
17509,Vicepresidenta,dona,Alt Penedès,Barcelona
54882,Vocal,dona,Pallars Jussà,Lleida
54882,Vocal,dona,Pallars Jussà,Lleida
54882,Tresorera,dona,Pallars Jussà,Lleida
54882,Vocal,dona,Pallars Jussà,Lleida
54882,Vocal,dona,Pallars Jussà,Lleida
54882,President,home,Pallars Jussà,Lleida
54882,Secretari,home,Pallars Jussà,Lleida
54882,Vicepresidenta,dona,Pallars Jussà,Lleida
26573,Vocal,dona,Cerdanya,Lleida
26573,Tresorera,dona,Cerdanya,Lleida
26573,Vocal,dona,Cerdanya,Lleida
26573,Presidenta,dona,Cerdanya,Lleida
26573,Secretari,home,Cerdanya,Lleida
16711,Tresorer,home,Baix Llobregat,Barcelona
16711,Vocal,dona,Baix Llobregat,Barcelona
16711,Vocal,dona,Baix Llobregat,Barcelona
16711,Vocal,home,Baix Llobregat,Barcelona
16711,President,home,Baix Llobregat,Barcelona
16711,Secretària,dona,Baix Llobregat,Barcelona
52398,Vocal,dona,Barcelonès,Barcelona
52398,Vocal,dona,Barcelonès,Barcelona
52398,Tresorera,dona,Barcelonès,Barcelona
52398,Vocal,dona,Barcelonès,Barcelona
52398,Vocal,dona,Barcelonès,Barcelona
52398,Vocal,dona,Barcelonès,Barcelona
52398,Presidenta,dona,Barcelonès,Barcelona
52398,Secretària,dona,Barcelonès,Barcelona
52398,Vicepresidenta,dona,Barcelonès,Barcelona
5638,Tresorer,home,Vallès Oriental,Barcelona
5638,Presidenta,dona,Vallès Oriental,Barcelona
5638,Secretària,dona,Vallès Oriental,Barcelona
5638,Vicepresidenta,dona,Vallès Oriental,Barcelona
2106,Tresorera,dona,Barcelonès,Barcelona
2106,President,home,Barcelonès,Barcelona
2106,Vicepresident,home,Barcelonès,Barcelona
2106,Vicepresidenta,dona,Barcelonès,Barcelona
2106,Secretari,home,Barcelonès,Barcelona
82175,Vocal,dona,Vallès Occidental,Barcelona
82175,Tresorera,dona,Vallès Occidental,Barcelona
82175,Presidenta,dona,Vallès Occidental,Barcelona
82175,Secretària,dona,Vallès Occidental,Barcelona
82175,Vicepresidenta,dona,Vallès Occidental,Barcelona
24246,Tresorera,dona,Ripollès,Girona
24246,President,home,Ripollès,Girona
24246,Secretària,dona,Ripollès,Girona
27147,Vocal,dona,Tarragonès,Tarragona
27147,Secretària,dona,Tarragonès,Tarragona
27147,Presidenta,dona,Tarragonès,Tarragona
27147,Vocal,dona,Tarragonès,Tarragona
27147,Vocal,dona,Tarragonès,Tarragona
27147,Vocal,home,Tarragonès,Tarragona
27147,Vocal,home,Tarragonès,Tarragona
27147,Vocal,dona,Tarragonès,Tarragona
27147,Vocal,dona,Tarragonès,Tarragona
27147,Vocal,dona,Tarragonès,Tarragona
27147,Vocal,dona,Tarragonès,Tarragona
27147,Tresorera,dona,Tarragonès,Tarragona
27147,Vocal,dona,Tarragonès,Tarragona
26802,Vocal,dona,Alt Camp,Tarragona
26802,Tresorer,home,Alt Camp,Tarragona
26802,Vocal,dona,Alt Camp,Tarragona
26802,Presidenta,dona,Alt Camp,Tarragona
26802,Secretària,dona,Alt Camp,Tarragona
14132,Tresorera,dona,Barcelonès,Barcelona
14132,President,home,Barcelonès,Barcelona
14132,Secretària,dona,Barcelonès,Barcelona
14132,Vicepresidenta,dona,Barcelonès,Barcelona
5735,Tresorera,dona,Barcelonès,Barcelona
5735,Presidenta,dona,Barcelonès,Barcelona
5735,Secretària,dona,Barcelonès,Barcelona
8218,Vocal,home,Barcelonès,Barcelona
8218,President,home,Barcelonès,Barcelona
8218,Secretària,dona,Barcelonès,Barcelona
8841,Presidenta,dona,Vallès Occidental,Barcelona
8841,Secretària,dona,Vallès Occidental,Barcelona
8841,Tresorera,dona,Vallès Occidental,Barcelona
4552,Tresorera,dona,Baix Llobregat,Barcelona
4552,Vocal 1r,dona,Baix Llobregat,Barcelona
4552,Vicesecretària,dona,Baix Llobregat,Barcelona
4552,President,home,Baix Llobregat,Barcelona
4552,Secretària,dona,Baix Llobregat,Barcelona
4552,Vicepresidenta,dona,Baix Llobregat,Barcelona
25000,Vocal,dona,Pla d'Urgell,Lleida
25000,Vocal,dona,Pla d'Urgell,Lleida
25000,Vocal,dona,Pla d'Urgell,Lleida
25000,Vocal,dona,Pla d'Urgell,Lleida
25000,Vocal,dona,Pla d'Urgell,Lleida
25000,Vocal,dona,Pla d'Urgell,Lleida
25000,Vocal,dona,Pla d'Urgell,Lleida
25000,Vocal,dona,Pla d'Urgell,Lleida
25000,Tresorera,dona,Pla d'Urgell,Lleida
25000,Vocal,dona,Pla d'Urgell,Lleida
25000,President,home,Pla d'Urgell,Lleida
25000,Secretària,dona,Pla d'Urgell,Lleida
25000,Vicepresidenta,dona,Pla d'Urgell,Lleida
80772,Tresorera,dona,Garrigues,Lleida
80772,Vocal,dona,Garrigues,Lleida
80772,Vocal,dona,Garrigues,Lleida
80772,Presidenta,dona,Garrigues,Lleida
80772,Secretària,dona,Garrigues,Lleida
22395,Presidenta,dona,Baix Empordà,Girona
22395,Tresorera,dona,Baix Empordà,Girona
22395,Secretària,dona,Baix Empordà,Girona
98087,Tresorer,home,Segrià,Lleida
98087,Vocal,dona,Segrià,Lleida
98087,Vocal,home,Segrià,Lleida
98087,Vocal,dona,Segrià,Lleida
98087,President,home,Segrià,Lleida
98087,Secretària,dona,Segrià,Lleida
13292,Sotspresidenta,dona,Vallès Occidental,Barcelona
13292,Tresorera,dona,Vallès Occidental,Barcelona
13292,Vocal,dona,Vallès Occidental,Barcelona
13292,Vocal,home,Vallès Occidental,Barcelona
13292,Vocal,dona,Vallès Occidental,Barcelona
13292,Vocal,dona,Vallès Occidental,Barcelona
13292,Presidenta,dona,Vallès Occidental,Barcelona
13292,Vocal,dona,Vallès Occidental,Barcelona
13292,Vocal,home,Vallès Occidental,Barcelona
13292,Vocal,home,Vallès Occidental,Barcelona
13292,Vocal,dona,Vallès Occidental,Barcelona
13292,Vocal,dona,Vallès Occidental,Barcelona
13292,Vocal,dona,Vallès Occidental,Barcelona
13292,Vocal,home,Vallès Occidental,Barcelona
13292,Vocal,dona,Vallès Occidental,Barcelona
13292,Secretària,dona,Vallès Occidental,Barcelona
39833,Tresorera,dona,Maresme,Barcelona
39833,Vocal,home,Maresme,Barcelona
39833,Vocal,home,Maresme,Barcelona
39833,President,home,Maresme,Barcelona
39833,Secretària,dona,Maresme,Barcelona
63016,Vocal,dona,Bages,Barcelona
63016,Secretària,dona,Bages,Barcelona
63016,Presidenta,dona,Bages,Barcelona
63016,Vocal,dona,Bages,Barcelona
63016,Vicepresidenta,dona,Bages,Barcelona
63016,Tresorer,home,Bages,Barcelona
85692,Tresorer,home,Barcelonès,Barcelona
85692,President,home,Barcelonès,Barcelona
85692,Secretari,home,Barcelonès,Barcelona
85692,Vicepresidenta,dona,Barcelonès,Barcelona
13629,Vocal,dona,Baix Llobregat,Barcelona
13629,Presidenta,dona,Baix Llobregat,Barcelona
13629,Secretària-Tresorera,dona,Baix Llobregat,Barcelona
27082,Vocal,dona,Baix Camp,Tarragona
27082,Vocal,dona,Baix Camp,Tarragona
27082,Tresorera,dona,Baix Camp,Tarragona
27082,Vocal,home,Baix Camp,Tarragona
27082,Vocal,dona,Baix Camp,Tarragona
27082,Presidenta,dona,Baix Camp,Tarragona
27082,Secretària,dona,Baix Camp,Tarragona
27082,Vicepresidenta,dona,Baix Camp,Tarragona
48659,Tresorera,dona,Alt Penedès,Barcelona
48659,Vocal,dona,Alt Penedès,Barcelona
48659,Vocal,dona,Alt Penedès,Barcelona
48659,Vocal,home,Alt Penedès,Barcelona
48659,Vocal,dona,Alt Penedès,Barcelona
48659,President,home,Alt Penedès,Barcelona
48659,Secretari,home,Alt Penedès,Barcelona
92064,Tresorera,dona,Maresme,Barcelona
92064,Presidenta,dona,Maresme,Barcelona
92064,Secretària,dona,Maresme,Barcelona
92064,Vicepresidenta,dona,Maresme,Barcelona
26917,Vocal,dona,Tarragonès,Tarragona
26917,Vocal,dona,Tarragonès,Tarragona
26917,Vocal,dona,Tarragonès,Tarragona
26917,Presidenta,dona,Tarragonès,Tarragona
26917,Tresorera,dona,Tarragonès,Tarragona
26917,Vocal,home,Tarragonès,Tarragona
26917,Vocal,home,Tarragonès,Tarragona
26917,Secretària,dona,Tarragonès,Tarragona
26917,Vicepresidenta,dona,Tarragonès,Tarragona
4460,Tresorera,dona,Baix Llobregat,Barcelona
4460,Vocal,dona,Baix Llobregat,Barcelona
4460,Vocal,dona,Baix Llobregat,Barcelona
4460,Presidenta,dona,Baix Llobregat,Barcelona
4460,Secretària,dona,Baix Llobregat,Barcelona
4460,Vocal,dona,Baix Llobregat,Barcelona
5278,Vocal,dona,Vallès Occidental,Barcelona
5278,Vocal,dona,Vallès Occidental,Barcelona
5278,Tresorer,home,Vallès Occidental,Barcelona
5278,Vocal,dona,Vallès Occidental,Barcelona
5278,Vocal,dona,Vallès Occidental,Barcelona
5278,Vocal,dona,Vallès Occidental,Barcelona
5278,Vocal,dona,Vallès Occidental,Barcelona
5278,President,home,Vallès Occidental,Barcelona
5278,Secretària,dona,Vallès Occidental,Barcelona
5278,Sotspresident,home,Vallès Occidental,Barcelona
26826,Vocal,dona,Tarragonès,Tarragona
26826,Vocal,dona,Tarragonès,Tarragona
26826,Vocal,dona,Tarragonès,Tarragona
26826,Tresorera,dona,Tarragonès,Tarragona
26826,Vocal,home,Tarragonès,Tarragona
26826,President,dona,Tarragonès,Tarragona
26826,Secretària,dona,Tarragonès,Tarragona
26826,Vicepresidenta,dona,Tarragonès,Tarragona
28528,Vocal,home,Tarragonès,Tarragona
28528,Vocal,dona,Tarragonès,Tarragona
28528,Vocal,dona,Tarragonès,Tarragona
28528,Tresorera,dona,Tarragonès,Tarragona
28528,Presidenta,dona,Tarragonès,Tarragona
28528,Secretària,dona,Tarragonès,Tarragona
4250,Tresorera,dona,Baix Llobregat,Barcelona
4250,Presidenta,dona,Baix Llobregat,Barcelona
4250,Secretària,dona,Baix Llobregat,Barcelona
4250,Vicepresidenta,dona,Baix Llobregat,Barcelona
3749,Vocal,dona,Vallès Oriental,Barcelona
3749,Vocal,dona,Vallès Oriental,Barcelona
3749,Vocal,home,Vallès Oriental,Barcelona
3749,Vocal,home,Vallès Oriental,Barcelona
3749,Vocal,home,Vallès Oriental,Barcelona
3749,Vocal,home,Vallès Oriental,Barcelona
3749,Vocal,dona,Vallès Oriental,Barcelona
3749,Tresorer,home,Vallès Oriental,Barcelona
3749,Presidenta,dona,Vallès Oriental,Barcelona
3749,Secretària,dona,Vallès Oriental,Barcelona
3749,Vicepresidenta,dona,Vallès Oriental,Barcelona
3519,Tresorera,dona,Barcelonès,Barcelona
3519,President,home,Barcelonès,Barcelona
3519,Secretària,dona,Barcelonès,Barcelona
3519,Vicepresident,home,Barcelonès,Barcelona
4305,Vocal,dona,Baix Llobregat,Barcelona
4305,Presidenta,dona,Baix Llobregat,Barcelona
4305,Vocal,home,Baix Llobregat,Barcelona
4305,Tresorera,dona,Baix Llobregat,Barcelona
4305,Secretària,dona,Baix Llobregat,Barcelona
4305,Vocal,dona,Baix Llobregat,Barcelona
19079,Tresorera,dona,Barcelonès,Barcelona
19079,Presidenta,dona,Barcelonès,Barcelona
19079,Secretari,home,Barcelonès,Barcelona
93944,Tresorera,dona,Baix Llobregat,Barcelona
93944,Presidenta,dona,Baix Llobregat,Barcelona
93944,Secretària,dona,Baix Llobregat,Barcelona
97500,Tresorera,dona,Barcelonès,Barcelona
97500,Presidenta,dona,Barcelonès,Barcelona
97500,Vicepresidenta,dona,Barcelonès,Barcelona
97500,Secretària,dona,Barcelonès,Barcelona
2453,Vocal,dona,Barcelonès,Barcelona
2453,Tresorera,dona,Barcelonès,Barcelona
2453,Vocal,dona,Barcelonès,Barcelona
2453,President,home,Barcelonès,Barcelona
2453,Secretària,dona,Barcelonès,Barcelona
2453,Vicepresidenta,dona,Barcelonès,Barcelona
21115,Vocal,dona,Barcelonès,Barcelona
21115,Vocal,home,Barcelonès,Barcelona
21115,Vocal,home,Barcelonès,Barcelona
21115,Vocal,home,Barcelonès,Barcelona
21115,Tresorera,dona,Barcelonès,Barcelona
21115,Secretària,dona,Barcelonès,Barcelona
21115,Presidenta,dona,Barcelonès,Barcelona
38844,Vocal,dona,Conca de Barberà,Tarragona
38844,Vicepresident,home,Conca de Barberà,Tarragona
38844,Vocal,dona,Conca de Barberà,Tarragona
